band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,562.437000,,,
band1,level,4,1,1397.088000,,,
band1,level,6,1,2435.117000,,,
band1,transition,,,,2_1,0_1,48.990436
band1,transition,,,,4_1,2_1,84.327737
band1,transition,,,,6_1,4_1,117.282784
band2,level,0,2,1398.092000,,,
band2,level,2,3,1919.965000,,,
band2,level,4,3,2598.007000,,,
band2,level,6,3,3631.164000,,,
band2,transition,,,,2_3,0_2,78.754350
band2,transition,,,,4_3,2_3,136.597058
band2,transition,,,,6_3,4_3,110.177228
band3,level,2,2,1205.391000,,,
band3,level,3,1,1921.491000,,,
band3,level,4,2,2159.352000,,,
band3,level,5,1,2995.869000,,,
band3,level,6,2,3115.524000,,,
band3,transition,,,,3_1,2_2,79.921055
band3,transition,,,,4_2,2_2,46.851039
band3,transition,,,,5_1,4_2,32.699812
band3,transition,,,,6_2,4_2,100.938418
band3,transition,,,,4_2,3_1,21.270392
band3,transition,,,,6_2,5_1,11.594878
band3,transition,,,,5_1,3_1,67.349195
interband,transition,,,,2_2,0_1,0.016782
interband,transition,,,,2_2,2_1,53.838495
interband,transition,,,,0_2,2_2,44.717947
interband,transition,,,,0_2,2_1,49.153083
