band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1089.249000,,,
band1,level,4,1,2243.722000,,,
band1,level,6,1,3435.891000,,,
band1,transition,,,,2_1,0_1,21.409524
band1,transition,,,,4_1,2_1,46.096485
band1,transition,,,,6_1,4_1,77.691671
band2,level,0,2,1751.598000,,,
band2,level,2,3,2542.791000,,,
band2,level,4,3,3478.367000,,,
band2,level,6,3,4686.158000,,,
band2,transition,,,,2_3,0_2,42.581007
band2,transition,,,,4_3,2_3,76.336943
band2,transition,,,,6_3,4_3,83.733474
band3,level,2,2,2047.714000,,,
band3,level,3,1,2977.517000,,,
band3,level,4,2,3061.917000,,,
band3,level,5,1,3958.213000,,,
band3,level,6,2,4191.543000,,,
band3,transition,,,,3_1,2_2,55.267764
band3,transition,,,,4_2,2_2,40.504972
band3,transition,,,,5_1,4_2,28.339772
band3,transition,,,,6_2,4_2,74.891828
band3,transition,,,,4_2,3_1,8.008478
band3,transition,,,,6_2,5_1,7.029050
band3,transition,,,,5_1,3_1,66.555151
interband,transition,,,,2_2,0_1,0.100790
interband,transition,,,,2_2,2_1,38.459694
interband,transition,,,,2_2,0_2,0.014486
interband,transition,,,,0_2,2_1,52.085520
