band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3260.711000,,,
band1,level,4,1,7101.071000,,,
band1,level,6,1,11807.514000,,,
band1,transition,,,,2_1,0_1,3.976265
band1,transition,,,,4_1,2_1,7.895108
band1,transition,,,,6_1,4_1,10.467687
band2,level,0,2,6892.988000,,,
band2,level,2,3,11731.458000,,,
band2,level,4,3,17270.377000,,,
band2,level,6,3,23953.007000,,,
band2,transition,,,,2_3,0_2,3.462121
band2,transition,,,,4_3,2_3,5.725176
band2,transition,,,,6_3,4_3,7.718706
band3,level,2,2,9789.745000,,,
band3,level,3,1,13632.874000,,,
band3,level,4,2,14538.833000,,,
band3,level,5,1,18284.090000,,,
band3,level,6,2,19734.742000,,,
band3,transition,,,,3_1,2_2,8.036762
band3,transition,,,,4_2,2_2,3.776717
band3,transition,,,,5_1,4_2,4.881941
band3,transition,,,,6_2,4_2,7.888261
band3,transition,,,,4_2,3_1,5.920427
band3,transition,,,,6_2,5_1,3.997971
band3,transition,,,,5_1,3_1,6.532169
interband,transition,,,,2_2,0_1,0.002040
interband,transition,,,,2_2,2_1,1.699429
interband,transition,,,,2_2,0_2,0.208026
interband,transition,,,,0_2,2_1,6.795269
