band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2658.964000,,,
band1,level,4,1,5059.408000,,,
band1,level,6,1,7211.829000,,,
band1,transition,,,,2_1,0_1,11.425749
band1,transition,,,,4_1,2_1,22.871450
band1,transition,,,,6_1,4_1,36.341796
band2,level,0,2,3761.741000,,,
band2,level,2,3,5726.800000,,,
band2,level,4,3,7839.531000,,,
band2,level,6,3,9634.891000,,,
band2,transition,,,,2_3,0_2,14.712009
band2,transition,,,,4_3,2_3,26.609806
band2,transition,,,,6_3,4_3,45.523541
band3,level,2,2,5247.186000,,,
band3,level,3,1,7263.394000,,,
band3,transition,,,,3_1,2_2,30.684088
interband,transition,,,,2_2,0_1,1.509512
interband,transition,,,,2_2,2_1,16.148621
interband,transition,,,,2_2,0_2,2.361973
interband,transition,,,,0_2,2_1,26.094770
