band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3621.048000,,,
band1,level,4,1,8790.337000,,,
band1,level,6,1,15550.213000,,,
band1,transition,,,,2_1,0_1,9.219061
band1,transition,,,,4_1,2_1,15.843516
band1,transition,,,,6_1,4_1,19.920050
band2,level,0,2,10321.921000,,,
band2,level,2,3,16468.452000,,,
band2,level,4,3,23532.105000,,,
band2,level,6,3,32572.031000,,,
band2,transition,,,,2_3,0_2,7.117004
band2,transition,,,,4_3,2_3,6.869504
band2,transition,,,,6_3,4_3,14.851632
band3,level,2,2,9753.084000,,,
band3,level,3,1,15006.260000,,,
band3,level,4,2,16690.002000,,,
band3,level,5,1,22339.417000,,,
band3,level,6,2,24892.144000,,,
band3,transition,,,,3_1,2_2,14.669433
band3,transition,,,,4_2,2_2,8.531882
band3,transition,,,,5_1,4_2,7.654725
band3,transition,,,,6_2,4_2,15.722652
band3,transition,,,,4_2,3_1,9.544757
band3,transition,,,,6_2,5_1,6.842187
band3,transition,,,,5_1,3_1,12.226057
interband,transition,,,,2_2,0_1,0.191020
interband,transition,,,,2_2,2_1,5.834631
interband,transition,,,,0_2,2_2,0.113990
interband,transition,,,,0_2,2_1,8.613033
