band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,136.584000,,,
band1,level,4,1,407.155000,,,
band1,level,6,1,801.108000,,,
band1,transition,,,,2_1,0_1,184.635784
band1,transition,,,,4_1,2_1,278.120660
band1,transition,,,,6_1,4_1,323.368967
band2,level,0,2,662.215000,,,
band2,level,2,3,1149.535000,,,
band2,level,4,4,1652.703000,,,
band2,level,6,4,2146.081000,,,
band2,transition,,,,2_3,0_2,74.597991
band2,transition,,,,4_4,2_3,155.387633
band2,transition,,,,6_4,4_4,260.965554
band3,level,2,2,658.937000,,,
band3,level,3,1,1054.865000,,,
band3,transition,,,,3_1,2_2,138.837638
interband,transition,,,,2_2,0_1,1.076695
interband,transition,,,,2_2,2_1,27.827170
interband,transition,,,,0_2,2_2,289.782192
interband,transition,,,,0_2,2_1,35.194223
