band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1069.835000,,,
band1,level,4,1,2028.979000,,,
band1,level,6,1,3017.891000,,,
band1,transition,,,,2_1,0_1,20.931279
band1,transition,,,,4_1,2_1,49.649149
band1,transition,,,,6_1,4_1,75.268422
band2,level,0,2,1823.932000,,,
band2,level,2,3,2947.343000,,,
band2,level,4,3,3971.145000,,,
band2,level,6,3,4998.592000,,,
band2,transition,,,,2_3,0_2,30.099446
band2,transition,,,,4_3,2_3,62.217509
band2,transition,,,,6_3,4_3,94.004700
band3,level,2,2,2398.831000,,,
band3,level,3,1,3329.987000,,,
band3,level,4,2,3433.704000,,,
band3,level,5,1,4272.309000,,,
band3,level,6,2,4436.492000,,,
band3,transition,,,,3_1,2_2,58.860186
band3,transition,,,,4_2,2_2,33.406996
band3,transition,,,,5_1,4_2,34.069525
band3,transition,,,,6_2,4_2,66.701553
band3,transition,,,,4_2,3_1,24.235320
band3,transition,,,,6_2,5_1,21.204643
band3,transition,,,,5_1,3_1,56.395118
interband,transition,,,,2_2,0_1,0.331469
interband,transition,,,,2_2,2_1,30.700652
interband,transition,,,,2_2,0_2,0.592478
interband,transition,,,,0_2,2_1,66.962082
