band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,704.781000,,,
band1,level,4,1,1516.076000,,,
band1,level,6,1,2407.825000,,,
band1,transition,,,,2_1,0_1,28.294124
band1,transition,,,,4_1,2_1,55.879120
band1,transition,,,,6_1,4_1,86.368422
band2,level,0,2,1470.495000,,,
band2,level,2,3,2169.445000,,,
band2,level,4,4,3069.101000,,,
band2,level,6,4,4118.010000,,,
band2,transition,,,,2_3,0_2,42.437210
band2,transition,,,,4_4,2_3,66.439895
band2,transition,,,,6_4,4_4,85.350582
band3,level,2,2,1431.750000,,,
band3,level,3,1,2132.490000,,,
band3,level,4,2,2205.665000,,,
band3,level,5,1,2965.878000,,,
band3,level,6,2,3046.049000,,,
band3,transition,,,,3_1,2_2,62.648771
band3,transition,,,,4_2,2_2,53.633000
band3,transition,,,,5_1,4_2,22.958192
band3,transition,,,,6_2,4_2,93.833407
band3,transition,,,,4_2,3_1,0.011286
band3,transition,,,,6_2,5_1,0.781071
band3,transition,,,,5_1,3_1,67.415526
interband,transition,,,,2_2,0_1,3.212370
interband,transition,,,,2_2,2_1,58.246639
interband,transition,,,,0_2,2_2,14.399124
interband,transition,,,,0_2,2_1,50.392340
