band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,71.581000,,,
band1,level,4,1,238.100000,,,
band1,level,6,1,497.294000,,,
band1,transition,,,,2_1,0_1,378.960154
band1,transition,,,,4_1,2_1,544.542500
band1,transition,,,,6_1,4_1,605.901080
band2,level,0,2,1640.666000,,,
band2,level,2,3,1711.506000,,,
band2,level,4,3,1875.566000,,,
band2,level,6,3,2129.982000,,,
band2,transition,,,,2_3,0_2,427.980255
band2,transition,,,,4_3,2_3,616.255142
band2,transition,,,,6_3,4_3,687.887390
band3,level,2,2,1275.045000,,,
band3,level,3,1,1349.516000,,,
band3,level,4,2,1447.444000,,,
band3,level,5,1,1570.523000,,,
band3,level,6,2,1714.002000,,,
band3,transition,,,,3_1,2_2,709.246263
band3,transition,,,,4_2,2_2,239.335477
band3,transition,,,,5_1,4_2,376.897464
band3,transition,,,,6_2,4_2,479.393476
band3,transition,,,,4_2,3_1,530.853225
band3,transition,,,,6_2,5_1,280.934227
band3,transition,,,,5_1,3_1,385.206589
interband,transition,,,,2_2,0_1,4.342016
interband,transition,,,,2_2,2_1,8.097400
interband,transition,,,,0_2,2_2,6.678903
interband,transition,,,,0_2,2_1,25.652973
