band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1415.606000,,,
band1,level,4,1,2959.972000,,,
band1,level,6,1,4577.238000,,,
band1,transition,,,,2_1,0_1,14.949794
band1,transition,,,,4_1,2_1,28.411163
band1,transition,,,,6_1,4_1,42.524383
band2,level,0,2,2987.877000,,,
band2,level,2,3,4142.987000,,,
band2,level,4,3,5521.086000,,,
band2,level,6,3,6915.192000,,,
band2,transition,,,,2_3,0_2,21.420759
band2,transition,,,,4_3,2_3,27.924532
band2,transition,,,,6_3,4_3,44.174570
band3,level,2,2,3410.424000,,,
band3,level,3,1,5067.426000,,,
band3,transition,,,,3_1,2_2,23.033558
interband,transition,,,,2_2,0_1,0.073979
interband,transition,,,,2_2,2_1,16.489740
interband,transition,,,,2_2,0_2,8.245976
interband,transition,,,,0_2,2_1,23.623689
