band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,131.233000,,,
band1,level,4,1,411.230000,,,
band1,level,6,1,829.175000,,,
band1,transition,,,,2_1,0_1,259.963941
band1,transition,,,,4_1,2_1,389.630893
band1,transition,,,,6_1,4_1,450.873524
band2,level,0,2,761.600000,,,
band2,level,2,3,1165.981000,,,
band2,level,4,3,1574.845000,,,
band2,level,6,3,2051.748000,,,
band2,transition,,,,2_3,0_2,109.883260
band2,transition,,,,4_3,2_3,285.383336
band2,transition,,,,6_3,4_3,434.924566
band3,level,2,2,914.637000,,,
band3,level,3,1,1118.356000,,,
band3,level,4,2,1265.109000,,,
band3,level,5,1,1522.586000,,,
band3,level,6,2,1713.350000,,,
band3,transition,,,,3_1,2_2,326.613645
band3,transition,,,,4_2,2_2,153.790392
band3,transition,,,,5_1,4_2,189.916825
band3,transition,,,,6_2,4_2,324.930617
band3,transition,,,,4_2,3_1,283.365654
band3,transition,,,,6_2,5_1,159.442914
band3,transition,,,,5_1,3_1,249.265722
interband,transition,,,,2_2,0_1,2.746751
interband,transition,,,,2_2,2_1,23.777000
interband,transition,,,,2_2,0_2,21.108929
interband,transition,,,,0_2,2_1,58.285607
