nucleus  B(21+ -> 01+)  B(22+ -> 02+)  B(23+ -> 03+)  B(24+ -> 04+)
Si24	0.004147  0.000009  0.000007  0.000048
Si26	0.004662  0.000297  0.000249  0.000216
Si28	0.003874  0.000209  0.000670  0.000506
Si30	0.003340  0.000002  0.000351  0.000020
Si32	0.002710  0.000356  0.000492  0.000028
Si34	0.002863  0.000003  0.000414  0.000380
Si36	0.003593  0.000007  0.000046  0.000057
Si38	0.005155  0.000053  0.000229  0.000005
Si40	0.005923  0.001700  0.000223  0.000261
Si42	0.005058  0.004729  0.000953  0.000252
Si44	0.004879  0.002389  0.000942  0.000043
Si46	0.004399  0.000016  0.000138  0.000012
Si48	0.003886  0.000019  0.000623  0.000359
Si50	0.004398  0.000029  0.000008  0.000003
Si52	0.004867  0.000060  0.000109  0.000074
nucleus  B(21+ -> 01+)  B(23+ -> 02+)  B(22+ -> 21+)
