band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,536.785000,,,
band1,level,4,1,1117.016000,,,
band1,level,6,1,1783.536000,,,
band1,transition,,,,2_1,0_1,48.843994
band1,transition,,,,4_1,2_1,100.207381
band1,transition,,,,6_1,4_1,138.465241
band2,level,0,2,1195.016000,,,
band2,level,2,3,1935.651000,,,
band2,level,4,3,2513.849000,,,
band2,level,6,3,3080.111000,,,
band2,transition,,,,2_3,0_2,54.779036
band2,transition,,,,4_3,2_3,138.659125
band2,transition,,,,6_3,4_3,226.486281
band3,level,2,2,1392.340000,,,
band3,level,3,1,1917.074000,,,
band3,level,4,2,2087.253000,,,
band3,level,5,1,2574.927000,,,
band3,level,6,2,2807.012000,,,
band3,transition,,,,3_1,2_2,110.313782
band3,transition,,,,4_2,2_2,56.405504
band3,transition,,,,5_1,4_2,66.166256
band3,transition,,,,6_2,4_2,113.708874
band3,transition,,,,4_2,3_1,57.664000
band3,transition,,,,6_2,5_1,40.643712
band3,transition,,,,5_1,3_1,94.028137
interband,transition,,,,2_2,0_1,0.753694
interband,transition,,,,2_2,2_1,45.325215
interband,transition,,,,2_2,0_2,1.736279
interband,transition,,,,0_2,2_1,103.571344
