band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,180.913000,,,
band1,level,4,1,473.006000,,,
band1,level,6,1,859.167000,,,
band1,transition,,,,2_1,0_1,191.829117
band1,transition,,,,4_1,2_1,302.125881
band1,transition,,,,6_1,4_1,374.393744
band2,level,0,2,667.534000,,,
band2,level,2,3,1090.337000,,,
band2,level,4,4,1469.037000,,,
band2,level,6,4,1807.371000,,,
band2,transition,,,,2_3,0_2,129.281046
band2,transition,,,,4_4,2_3,216.376958
band2,transition,,,,6_4,4_4,510.298288
band3,level,2,2,524.874000,,,
band3,level,3,1,901.751000,,,
band3,transition,,,,3_1,2_2,211.313397
interband,transition,,,,2_2,0_1,0.347481
interband,transition,,,,2_2,2_1,119.781866
interband,transition,,,,0_2,2_2,320.438120
interband,transition,,,,0_2,2_1,59.964198
