band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1086.898000,,,
band1,level,4,1,2063.142000,,,
band1,level,6,1,3009.499000,,,
band1,transition,,,,2_1,0_1,16.750808
band1,transition,,,,4_1,2_1,45.947342
band1,transition,,,,6_1,4_1,89.380242
band2,level,0,2,1409.495000,,,
band2,level,2,3,2381.236000,,,
band2,level,4,3,3411.215000,,,
band2,level,6,3,4533.939000,,,
band2,transition,,,,2_3,0_2,19.331931
band2,transition,,,,4_3,2_3,46.710639
band2,transition,,,,6_3,4_3,75.250713
band3,level,2,2,1829.029000,,,
band3,level,3,1,2599.354000,,,
band3,level,4,2,2671.231000,,,
band3,level,5,1,3566.033000,,,
band3,level,6,2,3631.386000,,,
band3,transition,,,,3_1,2_2,44.310045
band3,transition,,,,4_2,2_2,50.433410
band3,transition,,,,5_1,4_2,19.321047
band3,transition,,,,6_2,4_2,79.768477
band3,transition,,,,4_2,3_1,5.500354
band3,transition,,,,6_2,5_1,12.400718
band3,transition,,,,5_1,3_1,56.182348
interband,transition,,,,2_2,0_1,0.589277
interband,transition,,,,2_2,2_1,44.484523
interband,transition,,,,2_2,0_2,15.223557
interband,transition,,,,0_2,2_1,75.064000
