band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,4713.798000,,,
band1,level,4,1,10962.569000,,,
band1,level,6,1,18832.005000,,,
band1,transition,,,,2_1,0_1,5.870630
band1,transition,,,,4_1,2_1,10.532207
band1,transition,,,,6_1,4_1,13.402462
band2,level,0,2,11807.767000,,,
band2,level,2,3,20726.794000,,,
band2,level,4,3,30594.819000,,,
band2,level,6,3,42394.495000,,,
band2,transition,,,,2_3,0_2,4.009865
band2,transition,,,,4_3,2_3,7.750166
band2,transition,,,,6_3,4_3,10.619746
band3,level,2,2,14738.689000,,,
band3,level,3,1,23714.458000,,,
band3,level,4,2,24487.671000,,,
band3,level,5,1,34119.984000,,,
band3,level,6,2,35744.019000,,,
band3,transition,,,,3_1,2_2,7.364956
band3,transition,,,,4_2,2_2,5.202565
band3,transition,,,,5_1,4_2,3.733339
band3,transition,,,,6_2,4_2,9.169544
band3,transition,,,,4_2,3_1,4.831418
band3,transition,,,,6_2,5_1,3.820862
band3,transition,,,,5_1,3_1,7.317959
interband,transition,,,,2_2,0_1,0.060743
interband,transition,,,,2_2,2_1,3.218970
interband,transition,,,,2_2,0_2,0.392047
interband,transition,,,,0_2,2_1,6.943333
