band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1971.416000,,,
band1,level,4,1,3622.005000,,,
band1,level,6,1,5061.557000,,,
band1,transition,,,,2_1,0_1,18.520172
band1,transition,,,,4_1,2_1,43.294833
band1,transition,,,,6_1,4_1,74.499144
band2,level,0,2,2424.729000,,,
band2,level,2,3,4097.818000,,,
band2,level,4,3,5370.734000,,,
band2,level,6,2,5893.052000,,,
band2,transition,,,,2_3,0_2,24.430604
band2,transition,,,,4_3,2_3,61.036405
band2,transition,,,,6_2,4_3,15.626466
band3,level,2,2,3677.247000,,,
band3,level,3,1,5112.390000,,,
band3,level,4,2,5125.162000,,,
band3,level,5,2,6205.509000,,,
band3,level,6,4,6258.501000,,,
band3,transition,,,,3_1,2_2,52.645623
band3,transition,,,,4_2,2_2,36.903752
band3,transition,,,,5_2,4_2,15.901384
band3,transition,,,,6_4,4_2,20.160263
band3,transition,,,,4_2,3_1,0.320544
band3,transition,,,,6_4,5_2,131.179244
band3,transition,,,,5_2,3_1,31.116192
interband,transition,,,,2_2,0_1,3.072858
interband,transition,,,,2_2,2_1,38.224254
interband,transition,,,,2_2,0_2,1.958733
interband,transition,,,,0_2,2_1,66.040031
