band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,791.961000,,,
band1,level,4,1,1813.854000,,,
band1,level,6,1,3026.461000,,,
band1,transition,,,,2_1,0_1,15.675915
band1,transition,,,,4_1,2_1,29.388874
band1,transition,,,,6_1,4_1,42.502780
band2,level,0,2,2080.761000,,,
band2,level,2,3,3039.438000,,,
band2,level,4,3,3940.022000,,,
band2,level,6,3,4938.169000,,,
band2,transition,,,,2_3,0_2,23.307368
band2,transition,,,,4_3,2_3,48.397004
band2,transition,,,,6_3,4_3,54.963249
band3,level,2,2,2058.903000,,,
band3,level,3,1,2962.051000,,,
band3,level,4,2,3159.775000,,,
band3,level,5,1,4063.770000,,,
band3,level,6,2,4246.852000,,,
band3,transition,,,,3_1,2_2,33.726061
band3,transition,,,,4_2,2_2,26.169540
band3,transition,,,,5_1,4_2,16.084611
band3,transition,,,,6_2,4_2,57.018189
band3,transition,,,,4_2,3_1,6.947017
band3,transition,,,,6_2,5_1,2.957207
band3,transition,,,,5_1,3_1,34.340565
interband,transition,,,,2_2,0_1,2.782234
interband,transition,,,,2_2,2_1,23.174017
interband,transition,,,,0_2,2_2,1.070421
interband,transition,,,,0_2,2_1,22.220173
