band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1683.536000,,,
band1,level,4,1,3474.484000,,,
band1,level,6,1,5351.240000,,,
band1,transition,,,,2_1,0_1,9.008195
band1,transition,,,,4_1,2_1,18.031267
band1,transition,,,,6_1,4_1,27.983205
band2,level,0,2,3264.981000,,,
band2,level,2,3,4793.951000,,,
band2,level,4,3,6465.199000,,,
band2,level,6,3,8331.017000,,,
band2,transition,,,,2_3,0_2,13.542267
band2,transition,,,,4_3,2_3,22.705237
band2,transition,,,,6_3,4_3,34.324991
band3,level,2,2,3394.262000,,,
band3,level,3,1,4969.521000,,,
band3,level,4,2,5258.450000,,,
band3,level,5,1,6727.866000,,,
band3,level,6,2,7210.358000,,,
band3,transition,,,,3_1,2_2,20.513722
band3,transition,,,,4_2,2_2,12.603984
band3,transition,,,,5_1,4_2,11.483606
band3,transition,,,,6_2,4_2,23.280353
band3,transition,,,,4_2,3_1,5.722008
band3,transition,,,,6_2,5_1,6.190216
band3,transition,,,,5_1,3_1,19.986647
interband,transition,,,,2_2,0_1,0.254684
interband,transition,,,,2_2,2_1,14.648376
interband,transition,,,,2_2,0_2,1.512345
interband,transition,,,,0_2,2_1,17.307690
