band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,484.137000,,,
band1,level,4,1,1123.230000,,,
band1,level,6,1,1862.361000,,,
band1,transition,,,,2_1,0_1,51.110205
band1,transition,,,,4_1,2_1,87.662817
band1,transition,,,,6_1,4_1,124.097928
band2,level,0,2,1381.303000,,,
band2,level,2,3,1921.951000,,,
band2,level,4,4,2559.293000,,,
band2,level,6,4,3291.995000,,,
band2,transition,,,,2_3,0_2,72.342744
band2,transition,,,,4_4,2_3,120.774902
band2,transition,,,,6_4,4_4,156.030181
band3,level,2,2,1182.166000,,,
band3,level,3,1,1743.244000,,,
band3,level,4,2,1832.881000,,,
band3,level,5,1,2454.288000,,,
band3,level,6,2,2527.274000,,,
band3,transition,,,,3_1,2_2,92.585979
band3,transition,,,,4_2,2_2,87.226515
band3,transition,,,,5_1,4_2,32.710783
band3,transition,,,,6_2,4_2,145.806654
band3,transition,,,,4_2,3_1,0.806912
band3,transition,,,,6_2,5_1,0.029741
band3,transition,,,,5_1,3_1,95.468918
interband,transition,,,,2_2,0_1,8.651916
interband,transition,,,,2_2,2_1,83.084900
interband,transition,,,,0_2,2_2,77.293203
interband,transition,,,,0_2,2_1,39.933278
