band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,742.025000,,,
band1,level,4,1,1665.950000,,,
band1,level,6,1,2704.994000,,,
band1,transition,,,,2_1,0_1,19.495892
band1,transition,,,,4_1,2_1,42.116448
band1,transition,,,,6_1,4_1,69.278693
band2,level,0,2,1209.777000,,,
band2,level,2,3,2020.445000,,,
band2,level,4,4,3171.104000,,,
band2,level,6,4,4390.801000,,,
band2,transition,,,,2_3,0_2,22.732263
band2,transition,,,,4_4,2_3,26.380417
band2,transition,,,,6_4,4_4,44.497054
band3,level,2,2,1621.865000,,,
band3,level,3,1,2280.084000,,,
band3,level,4,2,2334.783000,,,
band3,level,5,1,3125.969000,,,
band3,level,6,2,3271.310000,,,
band3,transition,,,,3_1,2_2,42.481631
band3,transition,,,,4_2,2_2,71.341406
band3,transition,,,,5_1,4_2,13.417476
band3,transition,,,,6_2,4_2,91.925778
band3,transition,,,,4_2,3_1,1.221728
band3,transition,,,,6_2,5_1,0.051614
band3,transition,,,,5_1,3_1,67.461123
interband,transition,,,,2_2,0_1,3.061985
interband,transition,,,,2_2,2_1,29.246975
interband,transition,,,,2_2,0_2,12.544649
interband,transition,,,,0_2,2_1,43.376222
