band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1607.531000,,,
band1,level,4,1,3152.228000,,,
band1,level,6,1,4698.888000,,,
band1,transition,,,,2_1,0_1,13.404432
band1,transition,,,,4_1,2_1,28.138433
band1,transition,,,,6_1,4_1,43.995649
band2,level,0,2,2708.499000,,,
band2,level,2,3,4093.596000,,,
band2,level,4,3,5461.959000,,,
band2,level,6,3,6866.159000,,,
band2,transition,,,,2_3,0_2,20.586336
band2,transition,,,,4_3,2_3,40.614818
band2,transition,,,,6_3,4_3,60.314146
band3,level,2,2,3234.998000,,,
band3,level,3,1,4701.773000,,,
band3,level,4,2,4759.131000,,,
band3,level,5,1,6143.956000,,,
band3,level,6,2,6291.161000,,,
band3,transition,,,,3_1,2_2,33.841531
band3,transition,,,,4_2,2_2,21.752173
band3,transition,,,,5_1,4_2,17.869015
band3,transition,,,,6_2,4_2,39.742729
band3,transition,,,,4_2,3_1,4.703990
band3,transition,,,,6_2,5_1,5.610690
band3,transition,,,,5_1,3_1,33.557720
interband,transition,,,,2_2,0_1,0.005825
interband,transition,,,,2_2,2_1,25.862516
interband,transition,,,,2_2,0_2,0.419061
interband,transition,,,,0_2,2_1,31.013081
