band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,207.194000,,,
band1,level,4,1,575.085000,,,
band1,level,6,1,1088.694000,,,
band1,transition,,,,2_1,0_1,134.037076
band1,transition,,,,4_1,2_1,212.280207
band1,transition,,,,6_1,4_1,258.697150
band2,level,0,2,615.496000,,,
band2,level,2,3,1061.076000,,,
band2,level,4,3,1497.615000,,,
band2,level,6,3,2016.558000,,,
band2,transition,,,,2_3,0_2,73.224566
band2,transition,,,,4_3,2_3,166.420942
band2,transition,,,,6_3,4_3,242.516371
band3,level,2,2,644.017000,,,
band3,level,3,1,1164.541000,,,
band3,transition,,,,3_1,2_2,96.390232
interband,transition,,,,2_2,0_1,0.362338
interband,transition,,,,2_2,2_1,47.259322
interband,transition,,,,2_2,0_2,55.261406
interband,transition,,,,0_2,2_1,64.082676
