band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,106.620000,,,
band1,level,4,1,343.785000,,,
band1,level,6,1,700.090000,,,
band1,transition,,,,2_1,0_1,219.490777
band1,transition,,,,4_1,2_1,321.525998
band1,transition,,,,6_1,4_1,366.672407
band2,level,0,2,1276.808000,,,
band2,level,2,3,1529.353000,,,
band2,level,4,3,1821.328000,,,
band2,level,6,3,2251.650000,,,
band2,transition,,,,2_3,0_2,159.010284
band2,transition,,,,4_3,2_3,134.594513
band2,transition,,,,6_3,4_3,211.654790
band3,level,2,2,1013.092000,,,
band3,level,3,1,1162.184000,,,
band3,level,4,2,1299.704000,,,
band3,level,5,1,1513.655000,,,
band3,level,6,2,1689.685000,,,
band3,transition,,,,3_1,2_2,341.238940
band3,transition,,,,4_2,2_2,133.087211
band3,transition,,,,5_1,4_2,179.724224
band3,transition,,,,6_2,4_2,271.210073
band3,transition,,,,4_2,3_1,260.916740
band3,transition,,,,6_2,5_1,141.192767
band3,transition,,,,5_1,3_1,210.832055
interband,transition,,,,2_2,0_1,3.839028
interband,transition,,,,2_2,2_1,13.095131
interband,transition,,,,0_2,2_2,68.061363
interband,transition,,,,0_2,2_1,18.906681
