band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,103.766000,,,
band1,level,4,1,343.841000,,,
band1,level,6,1,716.381000,,,
band1,transition,,,,2_1,0_1,218.872756
band1,transition,,,,4_1,2_1,315.195648
band1,transition,,,,6_1,4_1,351.706262
band2,level,0,2,1692.455000,,,
band2,level,2,3,1809.507000,,,
band2,level,4,3,2074.380000,,,
band2,level,6,3,2476.717000,,,
band2,transition,,,,2_3,0_2,226.383196
band2,transition,,,,4_3,2_3,329.105888
band2,transition,,,,6_3,4_3,372.013861
band3,level,2,2,1286.123000,,,
band3,level,3,1,1394.378000,,,
band3,level,4,2,1537.093000,,,
band3,level,5,1,1714.443000,,,
band3,level,6,2,1924.868000,,,
band3,transition,,,,3_1,2_2,387.951527
band3,transition,,,,4_2,2_2,130.235602
band3,transition,,,,5_1,4_2,208.674156
band3,transition,,,,6_2,4_2,260.127511
band3,transition,,,,4_2,3_1,288.688534
band3,transition,,,,6_2,5_1,151.352648
band3,transition,,,,5_1,3_1,210.821391
interband,transition,,,,2_2,0_1,3.076529
interband,transition,,,,2_2,2_1,6.522789
interband,transition,,,,0_2,2_2,0.204967
interband,transition,,,,0_2,2_1,17.507936
