band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,562.962000,,,
band1,level,4,1,1279.611000,,,
band1,level,6,1,2143.470000,,,
band1,transition,,,,2_1,0_1,33.144466
band1,transition,,,,4_1,2_1,59.612642
band1,transition,,,,6_1,4_1,80.174681
band2,level,0,2,1600.292000,,,
band2,level,2,3,2565.436000,,,
band2,level,4,4,3536.997000,,,
band2,level,6,4,4555.285000,,,
band2,transition,,,,2_3,0_2,34.916128
band2,transition,,,,4_4,2_3,57.914876
band2,transition,,,,6_4,4_4,68.773673
band3,level,2,2,1573.557000,,,
band3,level,3,1,2195.852000,,,
band3,level,4,2,2462.404000,,,
band3,level,5,1,3091.739000,,,
band3,level,6,2,3450.536000,,,
band3,transition,,,,3_1,2_2,65.946630
band3,transition,,,,4_2,2_2,37.785842
band3,transition,,,,5_1,4_2,32.184223
band3,transition,,,,6_2,4_2,64.846929
band3,transition,,,,4_2,3_1,16.462576
band3,transition,,,,6_2,5_1,6.555742
band3,transition,,,,5_1,3_1,53.444855
interband,transition,,,,2_2,0_1,7.066501
interband,transition,,,,2_2,2_1,47.896191
interband,transition,,,,0_2,2_2,0.920389
interband,transition,,,,0_2,2_1,36.009331
