band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,396.869000,,,
band1,level,4,1,959.191000,,,
band1,level,6,1,1663.581000,,,
band1,transition,,,,2_1,0_1,50.671121
band1,transition,,,,4_1,2_1,79.344766
band1,transition,,,,6_1,4_1,101.934414
band2,level,0,2,1360.770000,,,
band2,level,2,3,2050.624000,,,
band2,level,4,4,2640.327000,,,
band2,level,6,4,3369.911000,,,
band2,transition,,,,2_3,0_2,54.386811
band2,transition,,,,4_4,2_3,100.219616
band2,transition,,,,6_4,4_4,150.135043
band3,level,2,2,951.404000,,,
band3,level,3,1,1632.770000,,,
band3,transition,,,,3_1,2_2,67.380923
interband,transition,,,,2_2,0_1,6.178043
interband,transition,,,,2_2,2_1,80.664092
interband,transition,,,,0_2,2_2,144.839427
interband,transition,,,,0_2,2_1,0.327133
