band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,835.231000,,,
band1,level,4,1,1780.838000,,,
band1,level,6,1,2739.622000,,,
band1,transition,,,,2_1,0_1,28.521460
band1,transition,,,,4_1,2_1,61.987924
band1,transition,,,,6_1,4_1,118.557618
band2,level,0,2,1307.194000,,,
band2,level,2,3,1880.835000,,,
band2,level,4,3,2825.682000,,,
band2,level,6,3,3963.635000,,,
band2,transition,,,,2_3,0_2,44.372875
band2,transition,,,,4_3,2_3,59.845257
band2,transition,,,,6_3,4_3,67.486060
band3,level,2,2,1684.248000,,,
band3,level,3,1,2462.244000,,,
band3,level,4,2,2535.387000,,,
band3,level,5,1,3271.454000,,,
band3,level,6,2,3605.522000,,,
band3,transition,,,,3_1,2_2,51.615309
band3,transition,,,,4_2,2_2,62.781217
band3,transition,,,,5_1,4_2,25.842550
band3,transition,,,,6_2,4_2,73.441081
band3,transition,,,,4_2,3_1,13.315812
band3,transition,,,,6_2,5_1,33.054181
band3,transition,,,,5_1,3_1,85.879561
interband,transition,,,,2_2,0_1,0.097541
interband,transition,,,,2_2,2_1,33.184961
interband,transition,,,,2_2,0_2,25.131321
interband,transition,,,,0_2,2_1,75.449839
