band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,281.612000,,,
band1,level,4,1,792.638000,,,
band1,level,6,1,1458.298000,,,
band1,transition,,,,2_1,0_1,113.730139
band1,transition,,,,4_1,2_1,182.141420
band1,transition,,,,6_1,4_1,234.727484
band2,level,0,2,1131.050000,,,
band2,level,2,3,1371.497000,,,
band2,level,4,3,1764.404000,,,
band2,level,6,3,2259.730000,,,
band2,transition,,,,2_3,0_2,188.812828
band2,transition,,,,4_3,2_3,318.411139
band2,transition,,,,6_3,4_3,307.304708
band3,level,2,2,1057.896000,,,
band3,level,3,1,1406.456000,,,
band3,level,4,2,1607.493000,,,
band3,level,5,1,2032.771000,,,
band3,level,6,2,2222.184000,,,
band3,transition,,,,3_1,2_2,201.904353
band3,transition,,,,4_2,2_2,101.462143
band3,transition,,,,5_1,4_2,99.447523
band3,transition,,,,6_2,4_2,156.678752
band3,transition,,,,4_2,3_1,120.667783
band3,transition,,,,6_2,5_1,40.114253
band3,transition,,,,5_1,3_1,152.380246
interband,transition,,,,2_2,0_1,2.501725
interband,transition,,,,2_2,2_1,31.943741
interband,transition,,,,0_2,2_2,1.265637
interband,transition,,,,0_2,2_1,52.822442
