band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,755.962000,,,
band1,level,4,1,1776.597000,,,
band1,level,6,1,3030.294000,,,
band1,transition,,,,2_1,0_1,16.405151
band1,transition,,,,4_1,2_1,27.712349
band1,transition,,,,6_1,4_1,36.861763
band2,level,0,2,2281.186000,,,
band2,level,2,3,3390.449000,,,
band2,level,4,4,4466.584000,,,
band2,level,6,4,5676.911000,,,
band2,transition,,,,2_3,0_2,17.178574
band2,transition,,,,4_4,2_3,33.624806
band2,transition,,,,6_4,4_4,36.495399
band3,level,2,2,1890.899000,,,
band3,level,3,1,3027.908000,,,
band3,level,4,2,3076.266000,,,
band3,level,5,1,4365.026000,,,
band3,level,6,2,4387.289000,,,
band3,transition,,,,3_1,2_2,24.796134
band3,transition,,,,4_2,2_2,22.984464
band3,transition,,,,5_1,4_2,9.975100
band3,transition,,,,6_2,4_2,41.221838
band3,transition,,,,4_2,3_1,3.483636
band3,transition,,,,6_2,5_1,2.504233
band3,transition,,,,5_1,3_1,25.518562
interband,transition,,,,2_2,0_1,2.255042
interband,transition,,,,2_2,2_1,23.874513
interband,transition,,,,0_2,2_2,18.384066
interband,transition,,,,0_2,2_1,11.333883
