band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,853.765000,,,
band1,level,4,1,1920.482000,,,
band1,level,6,1,3235.075000,,,
band1,transition,,,,2_1,0_1,25.348086
band1,transition,,,,4_1,2_1,44.489499
band1,transition,,,,6_1,4_1,59.577867
band2,level,0,2,2221.041000,,,
band2,level,2,3,3111.593000,,,
band2,level,4,3,4061.114000,,,
band2,level,6,3,5171.080000,,,
band2,transition,,,,2_3,0_2,37.827948
band2,transition,,,,4_3,2_3,75.453255
band2,transition,,,,6_3,4_3,105.155512
band3,level,2,2,1983.643000,,,
band3,level,3,1,2990.332000,,,
band3,level,4,2,3244.614000,,,
band3,level,5,1,4286.324000,,,
band3,level,6,2,4633.438000,,,
band3,transition,,,,3_1,2_2,49.677683
band3,transition,,,,4_2,2_2,26.736542
band3,transition,,,,5_1,4_2,25.947555
band3,transition,,,,6_2,4_2,50.253247
band3,transition,,,,4_2,3_1,17.150039
band3,transition,,,,6_2,5_1,13.812253
band3,transition,,,,5_1,3_1,41.547166
interband,transition,,,,2_2,0_1,0.014093
interband,transition,,,,2_2,2_1,29.833571
interband,transition,,,,0_2,2_2,1.921041
interband,transition,,,,0_2,2_1,28.285142
