band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,282.753000,,,
band1,level,4,1,652.611000,,,
band1,level,6,1,1135.093000,,,
band1,transition,,,,2_1,0_1,127.353805
band1,transition,,,,4_1,2_1,255.688737
band1,transition,,,,6_1,4_1,362.980123
band2,level,0,2,426.360000,,,
band2,level,2,2,524.265000,,,
band2,level,4,2,1015.857000,,,
band2,level,6,2,1691.634000,,,
band2,transition,,,,2_2,0_2,92.602713
band2,transition,,,,4_2,2_2,121.431946
band2,transition,,,,6_2,4_2,160.676533
band3,level,2,3,1137.766000,,,
band3,level,3,1,1173.901000,,,
band3,level,4,3,1507.771000,,,
band3,level,5,1,1660.087000,,,
band3,level,6,3,2041.890000,,,
band3,transition,,,,3_1,2_3,253.894459
band3,transition,,,,4_3,2_3,80.680834
band3,transition,,,,5_1,4_3,155.104422
band3,transition,,,,6_3,4_3,233.217381
band3,transition,,,,4_3,3_1,225.099616
band3,transition,,,,6_3,5_1,112.035529
band3,transition,,,,5_1,3_1,197.457941
interband,transition,,,,2_3,0_1,0.005056
interband,transition,,,,2_3,2_1,7.012741
interband,transition,,,,2_3,0_2,41.631003
interband,transition,,,,0_2,2_1,247.559679
