band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1104.710000,,,
band1,level,4,1,2336.082000,,,
band1,level,6,1,3722.293000,,,
band1,transition,,,,2_1,0_1,14.597330
band1,transition,,,,4_1,2_1,31.904359
band1,transition,,,,6_1,4_1,48.353252
band2,level,0,2,1959.840000,,,
band2,level,2,3,3203.626000,,,
band2,level,4,3,4453.339000,,,
band2,level,6,3,5828.990000,,,
band2,transition,,,,2_3,0_2,19.242809
band2,transition,,,,4_3,2_3,41.231658
band2,transition,,,,6_3,4_3,61.415236
band3,level,2,2,2497.852000,,,
band3,level,3,1,3591.899000,,,
band3,level,4,2,3881.217000,,,
band3,level,5,1,4929.788000,,,
band3,level,6,2,5325.451000,,,
band3,transition,,,,3_1,2_2,33.868639
band3,transition,,,,4_2,2_2,21.222222
band3,transition,,,,5_1,4_2,19.278940
band3,transition,,,,6_2,4_2,42.810254
band3,transition,,,,4_2,3_1,12.905290
band3,transition,,,,6_2,5_1,9.599940
band3,transition,,,,5_1,3_1,33.925230
interband,transition,,,,2_2,0_1,0.124135
interband,transition,,,,2_2,2_1,18.104697
interband,transition,,,,2_2,0_2,2.050558
interband,transition,,,,0_2,2_1,38.086797
