band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,383.424000,,,
band1,level,4,1,992.602000,,,
band1,level,6,1,1793.162000,,,
band1,transition,,,,2_1,0_1,103.359982
band1,transition,,,,4_1,2_1,162.502786
band1,transition,,,,6_1,4_1,211.711634
band2,level,0,2,1084.959000,,,
band2,level,2,3,1533.404000,,,
band2,level,4,4,2141.171000,,,
band2,level,6,3,2886.246000,,,
band2,transition,,,,2_3,0_2,131.440571
band2,transition,,,,4_4,2_3,204.614596
band2,transition,,,,6_3,4_4,179.189925
band3,level,2,2,775.597000,,,
band3,level,3,1,1283.991000,,,
band3,level,4,2,1500.836000,,,
band3,level,5,1,2105.169000,,,
band3,level,6,2,2339.978000,,,
band3,transition,,,,3_1,2_2,153.533486
band3,transition,,,,4_2,2_2,96.831963
band3,transition,,,,5_1,4_2,61.781584
band3,transition,,,,6_2,4_2,173.937278
band3,transition,,,,4_2,3_1,19.849510
band3,transition,,,,6_2,5_1,16.313312
band3,transition,,,,5_1,3_1,120.947656
interband,transition,,,,2_2,0_1,1.443634
interband,transition,,,,2_2,2_1,142.820704
interband,transition,,,,0_2,2_2,152.880519
interband,transition,,,,0_2,2_1,39.793785
