band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3499.492000,,,
band1,level,4,1,8581.425000,,,
band1,level,6,1,15215.974000,,,
band1,transition,,,,2_1,0_1,9.522503
band1,transition,,,,4_1,2_1,17.689435
band1,transition,,,,6_1,4_1,25.569855
band2,level,0,2,5979.015000,,,
band2,level,2,3,9950.241000,,,
band2,level,4,3,15345.435000,,,
band2,level,6,3,22450.250000,,,
band2,transition,,,,2_3,0_2,12.632361
band2,transition,,,,4_3,2_3,15.882816
band2,transition,,,,6_3,4_3,23.544213
band3,level,2,2,6494.345000,,,
band3,level,3,1,10682.547000,,,
band3,level,4,2,11971.308000,,,
band3,level,5,1,17152.545000,,,
band3,level,6,2,18790.324000,,,
band3,transition,,,,3_1,2_2,20.370716
band3,transition,,,,4_2,2_2,12.208259
band3,transition,,,,5_1,4_2,9.458434
band3,transition,,,,6_2,4_2,21.577032
band3,transition,,,,4_2,3_1,0.220600
band3,transition,,,,6_2,5_1,0.262071
band3,transition,,,,5_1,3_1,16.194298
interband,transition,,,,2_2,0_1,0.346926
interband,transition,,,,2_2,2_1,18.103012
interband,transition,,,,2_2,0_2,0.037639
interband,transition,,,,0_2,2_1,15.086819
