band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,448.903000,,,
band1,level,4,1,1069.338000,,,
band1,level,6,1,1837.638000,,,
band1,transition,,,,2_1,0_1,53.909902
band1,transition,,,,4_1,2_1,90.085163
band1,transition,,,,6_1,4_1,121.167589
band2,level,0,2,1238.099000,,,
band2,level,2,3,1878.143000,,,
band2,level,4,4,2615.129000,,,
band2,level,6,4,3427.226000,,,
band2,transition,,,,2_3,0_2,59.508350
band2,transition,,,,4_4,2_3,99.906753
band2,transition,,,,6_4,4_4,140.433586
band3,level,2,2,961.513000,,,
band3,level,3,1,1655.768000,,,
band3,transition,,,,3_1,2_2,72.966554
interband,transition,,,,2_2,0_1,0.722457
interband,transition,,,,2_2,2_1,75.308123
interband,transition,,,,0_2,2_2,124.045701
interband,transition,,,,0_2,2_1,31.825848
