band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,902.485000,,,
band1,level,4,1,1714.633000,,,
band1,level,6,1,2661.327000,,,
band1,transition,,,,2_1,0_1,19.670479
band1,transition,,,,4_1,2_1,53.812379
band1,transition,,,,6_1,4_1,75.235697
band2,level,0,2,1230.978000,,,
band2,level,2,3,2646.731000,,,
band2,level,4,3,3765.745000,,,
band2,level,6,3,4917.846000,,,
band2,transition,,,,2_3,0_2,21.889777
band2,transition,,,,4_3,2_3,36.683277
band2,transition,,,,6_3,4_3,76.486301
band3,level,2,2,2016.405000,,,
band3,level,3,1,2800.352000,,,
band3,level,4,2,3045.657000,,,
band3,level,5,1,3753.822000,,,
band3,level,6,2,4130.271000,,,
band3,transition,,,,3_1,2_2,47.099863
band3,transition,,,,4_2,2_2,31.544152
band3,transition,,,,5_1,4_2,28.455553
band3,transition,,,,6_2,4_2,60.119827
band3,transition,,,,4_2,3_1,23.844192
band3,transition,,,,6_2,5_1,14.847525
band3,transition,,,,5_1,3_1,48.365689
interband,transition,,,,2_2,0_1,4.889358
interband,transition,,,,2_2,2_1,34.731123
interband,transition,,,,2_2,0_2,1.129252
interband,transition,,,,0_2,2_1,86.449080
