band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,785.295000,,,
band1,level,4,1,1903.282000,,,
band1,level,6,1,3306.634000,,,
band1,transition,,,,2_1,0_1,20.034835
band1,transition,,,,4_1,2_1,33.121421
band1,transition,,,,6_1,4_1,42.672674
band2,level,0,2,2478.972000,,,
band2,level,2,3,3496.154000,,,
band2,level,4,4,4693.643000,,,
band2,level,6,4,6081.760000,,,
band2,transition,,,,2_3,0_2,23.468320
band2,transition,,,,4_4,2_3,41.243380
band2,transition,,,,6_4,4_4,32.728801
band3,level,2,2,1973.003000,,,
band3,level,3,1,2885.356000,,,
band3,level,4,2,3324.824000,,,
band3,level,5,1,4285.262000,,,
band3,level,6,2,4900.783000,,,
band3,transition,,,,3_1,2_2,36.648529
band3,transition,,,,4_2,2_2,17.644498
band3,transition,,,,5_1,4_2,18.957830
band3,transition,,,,6_2,4_2,31.721960
band3,transition,,,,4_2,3_1,11.266444
band3,transition,,,,6_2,5_1,6.282255
band3,transition,,,,5_1,3_1,26.446497
interband,transition,,,,2_2,0_1,0.070913
interband,transition,,,,2_2,2_1,17.203834
interband,transition,,,,0_2,2_2,3.110604
interband,transition,,,,0_2,2_1,16.216180
