band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,312.609000,,,
band1,level,4,1,770.972000,,,
band1,level,6,1,1333.548000,,,
band1,transition,,,,2_1,0_1,84.264773
band1,transition,,,,4_1,2_1,143.781663
band1,transition,,,,6_1,4_1,189.997325
band2,level,0,2,1267.802000,,,
band2,level,2,3,1624.478000,,,
band2,level,4,3,1986.434000,,,
band2,level,6,3,2367.383000,,,
band2,transition,,,,2_3,0_2,129.189148
band2,transition,,,,4_3,2_3,279.216065
band2,transition,,,,6_3,4_3,417.460175
band3,level,2,2,1075.940000,,,
band3,level,3,1,1466.029000,,,
band3,level,4,2,1619.278000,,,
band3,level,5,1,2025.959000,,,
band3,level,6,2,2177.332000,,,
band3,transition,,,,3_1,2_2,163.787009
band3,transition,,,,4_2,2_2,81.484862
band3,transition,,,,5_1,4_2,90.511676
band3,transition,,,,6_2,4_2,166.022909
band3,transition,,,,4_2,3_1,84.201345
band3,transition,,,,6_2,5_1,57.277253
band3,transition,,,,5_1,3_1,132.082581
interband,transition,,,,2_2,0_1,1.338424
interband,transition,,,,2_2,2_1,43.743749
interband,transition,,,,0_2,2_2,6.387559
interband,transition,,,,0_2,2_1,84.011341
