band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1629.005000,,,
band1,level,4,1,3241.472000,,,
band1,level,6,1,4795.185000,,,
band1,transition,,,,2_1,0_1,12.611070
band1,transition,,,,4_1,2_1,25.897679
band1,transition,,,,6_1,4_1,42.782040
band2,level,0,2,2870.120000,,,
band2,level,2,2,3565.857000,,,
band2,level,4,2,4990.722000,,,
band2,level,6,2,6510.690000,,,
band2,transition,,,,2_2,0_2,13.030718
band2,transition,,,,4_2,2_2,27.409839
band2,transition,,,,6_2,4_2,49.428282
band3,level,2,3,4298.808000,,,
band3,level,3,1,5413.071000,,,
band3,level,4,3,5864.072000,,,
band3,level,5,1,6776.878000,,,
band3,level,6,3,7225.801000,,,
band3,transition,,,,3_1,2_3,12.772045
band3,transition,,,,4_3,2_3,23.608371
band3,transition,,,,5_1,4_3,16.340416
band3,transition,,,,6_3,4_3,46.748101
band3,transition,,,,4_3,3_1,18.946404
band3,transition,,,,6_3,5_1,23.723908
band3,transition,,,,5_1,3_1,32.752004
interband,transition,,,,2_3,0_1,0.000437
interband,transition,,,,2_3,2_1,2.688219
interband,transition,,,,2_3,0_2,12.800645
interband,transition,,,,0_2,2_1,27.911593
