band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2723.161000,,,
band1,level,4,1,5551.641000,,,
band1,level,6,1,8089.425000,,,
band1,transition,,,,2_1,0_1,13.238735
band1,transition,,,,4_1,2_1,22.551630
band1,transition,,,,6_1,4_1,30.399345
band2,level,0,2,4986.107000,,,
band2,level,2,3,6491.718000,,,
band2,level,4,3,8257.169000,,,
band2,level,6,3,10037.381000,,,
band2,transition,,,,2_3,0_2,20.323268
band2,transition,,,,4_3,2_3,24.036666
band2,transition,,,,6_3,4_3,41.349098
band3,level,2,2,5479.504000,,,
band3,level,3,1,8044.853000,,,
band3,transition,,,,3_1,2_2,23.294878
interband,transition,,,,2_2,0_1,1.698191
interband,transition,,,,2_2,2_1,23.456986
interband,transition,,,,2_2,0_2,1.556481
interband,transition,,,,0_2,2_1,12.311023
