band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,746.140000,,,
band1,level,4,1,1767.019000,,,
band1,level,6,1,3053.710000,,,
band1,transition,,,,2_1,0_1,19.683403
band1,transition,,,,4_1,2_1,30.888368
band1,transition,,,,6_1,4_1,38.863518
band2,level,0,2,2310.081000,,,
band2,level,2,3,3713.441000,,,
band2,level,4,4,4993.621000,,,
band2,level,6,4,6175.269000,,,
band2,transition,,,,2_3,0_2,13.679764
band2,transition,,,,4_4,2_3,15.243882
band2,transition,,,,6_4,4_4,59.047593
band3,level,2,2,1642.183000,,,
band3,level,3,1,2995.480000,,,
band3,transition,,,,3_1,2_2,24.683937
interband,transition,,,,2_2,0_1,1.180886
interband,transition,,,,2_2,2_1,32.545165
interband,transition,,,,0_2,2_2,51.693111
interband,transition,,,,0_2,2_1,0.187823
