band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,876.150000,,,
band1,level,4,1,2173.941000,,,
band1,level,6,1,3844.151000,,,
band1,transition,,,,2_1,0_1,16.584162
band1,transition,,,,4_1,2_1,26.208812
band1,transition,,,,6_1,4_1,34.450673
band2,level,0,2,2377.625000,,,
band2,level,2,3,3718.910000,,,
band2,level,4,4,4732.592000,,,
band2,level,6,3,5803.095000,,,
band2,transition,,,,2_3,0_2,13.205343
band2,transition,,,,4_4,2_3,22.988471
band2,transition,,,,6_3,4_4,61.651604
band3,level,2,2,1750.357000,,,
band3,level,3,1,3006.428000,,,
band3,level,4,2,3152.704000,,,
band3,level,5,1,4649.083000,,,
band3,level,6,2,4836.656000,,,
band3,transition,,,,3_1,2_2,24.883974
band3,transition,,,,4_2,2_2,18.010805
band3,transition,,,,5_1,4_2,9.590761
band3,transition,,,,6_2,4_2,29.288549
band3,transition,,,,4_2,3_1,0.163937
band3,transition,,,,6_2,5_1,0.192336
band3,transition,,,,5_1,3_1,22.539232
interband,transition,,,,2_2,0_1,1.859603
interband,transition,,,,2_2,2_1,28.805777
interband,transition,,,,0_2,2_2,32.868519
interband,transition,,,,0_2,2_1,0.048273
