band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2567.155000,,,
band1,level,4,1,5353.614000,,,
band1,level,6,1,8116.881000,,,
band1,transition,,,,2_1,0_1,6.893005
band1,transition,,,,4_1,2_1,15.946557
band1,transition,,,,6_1,4_1,33.981851
band2,level,0,2,3302.160000,,,
band2,level,2,2,4383.921000,,,
band2,level,4,2,6639.551000,,,
band2,level,6,2,9703.625000,,,
band2,transition,,,,2_2,0_2,9.102630
band2,transition,,,,4_2,2_2,20.023679
band2,transition,,,,6_2,4_2,23.345401
band3,level,2,3,5423.089000,,,
band3,level,3,1,6920.935000,,,
band3,level,4,3,8148.271000,,,
band3,level,5,1,9395.095000,,,
band3,level,6,3,11098.027000,,,
band3,transition,,,,3_1,2_3,11.369011
band3,transition,,,,4_3,2_3,19.331486
band3,transition,,,,5_1,4_3,10.365342
band3,transition,,,,6_3,4_3,25.051334
band3,transition,,,,4_3,3_1,12.097233
band3,transition,,,,6_3,5_1,15.400454
band3,transition,,,,5_1,3_1,27.263135
interband,transition,,,,2_3,0_1,0.168564
interband,transition,,,,2_3,2_1,2.699251
interband,transition,,,,2_3,0_2,8.498782
interband,transition,,,,0_2,2_1,22.527041
