band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2698.707000,,,
band1,level,4,1,6035.687000,,,
band1,level,6,1,10046.627000,,,
band1,transition,,,,2_1,0_1,6.827390
band1,transition,,,,4_1,2_1,15.203906
band1,transition,,,,6_1,4_1,23.498382
band2,level,0,2,3767.455000,,,
band2,level,2,3,6590.160000,,,
band2,level,4,3,10130.760000,,,
band2,level,6,3,14595.672000,,,
band2,transition,,,,2_3,0_2,9.045035
band2,transition,,,,4_3,2_3,16.431898
band2,transition,,,,6_3,4_3,22.218875
band3,level,2,2,5409.959000,,,
band3,level,3,1,7657.915000,,,
band3,level,4,2,8846.863000,,,
band3,level,5,1,11123.977000,,,
band3,level,6,2,12836.041000,,,
band3,transition,,,,3_1,2_2,19.321413
band3,transition,,,,4_2,2_2,9.531366
band3,transition,,,,5_1,4_2,12.126708
band3,transition,,,,6_2,4_2,19.971820
band3,transition,,,,4_2,3_1,10.325967
band3,transition,,,,6_2,5_1,7.287078
band3,transition,,,,5_1,3_1,16.348417
interband,transition,,,,2_2,0_1,0.044230
interband,transition,,,,2_2,2_1,8.100311
interband,transition,,,,2_2,0_2,0.105662
interband,transition,,,,0_2,2_1,17.898078
