band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1727.400000,,,
band1,level,4,1,3284.075000,,,
band1,level,6,1,4776.628000,,,
band1,transition,,,,2_1,0_1,15.941284
band1,transition,,,,4_1,2_1,36.439177
band1,transition,,,,6_1,4_1,59.681108
band2,level,0,2,2218.918000,,,
band2,level,2,3,3593.579000,,,
band2,level,4,3,4863.100000,,,
band2,level,6,3,6138.947000,,,
band2,transition,,,,2_3,0_2,20.847901
band2,transition,,,,4_3,2_3,43.082032
band2,transition,,,,6_3,4_3,67.909392
band3,level,2,2,3287.936000,,,
band3,level,3,1,4599.479000,,,
band3,level,4,2,4657.322000,,,
band3,level,5,1,5845.527000,,,
band3,level,6,2,5905.937000,,,
band3,transition,,,,3_1,2_2,43.241350
band3,transition,,,,4_2,2_2,26.812442
band3,transition,,,,5_1,4_2,23.924261
band3,transition,,,,6_2,4_2,54.624391
band3,transition,,,,4_2,3_1,7.217160
band3,transition,,,,6_2,5_1,10.370438
band3,transition,,,,5_1,3_1,48.514086
interband,transition,,,,2_2,0_1,0.002700
interband,transition,,,,2_2,2_1,32.001056
interband,transition,,,,2_2,0_2,1.174424
interband,transition,,,,0_2,2_1,49.829653
