band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,243.631000,,,
band1,level,4,1,645.261000,,,
band1,level,6,1,1171.603000,,,
band1,transition,,,,2_1,0_1,75.323385
band1,transition,,,,4_1,2_1,123.356921
band1,transition,,,,6_1,4_1,155.000832
band2,level,0,2,1240.554000,,,
band2,level,2,3,1575.977000,,,
band2,level,4,3,1966.583000,,,
band2,level,6,3,2473.410000,,,
band2,transition,,,,2_3,0_2,95.672575
band2,transition,,,,4_3,2_3,157.757184
band2,transition,,,,6_3,4_3,154.980389
band3,level,2,2,1498.912000,,,
band3,level,3,1,1745.141000,,,
band3,level,4,2,1925.207000,,,
band3,level,5,1,2202.568000,,,
band3,level,6,2,2387.700000,,,
band3,transition,,,,3_1,2_2,172.778427
band3,transition,,,,4_2,2_2,51.135898
band3,transition,,,,5_1,4_2,101.144205
band3,transition,,,,6_2,4_2,132.452127
band3,transition,,,,4_2,3_1,145.027150
band3,transition,,,,6_2,5_1,72.234349
band3,transition,,,,5_1,3_1,123.073698
interband,transition,,,,2_2,0_1,1.246803
interband,transition,,,,2_2,2_1,17.935875
interband,transition,,,,2_2,0_2,6.723522
interband,transition,,,,0_2,2_1,54.107583
