band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1453.296000,,,
band1,level,4,1,3124.019000,,,
band1,level,6,1,5117.908000,,,
band1,transition,,,,2_1,0_1,13.411864
band1,transition,,,,4_1,2_1,28.820561
band1,transition,,,,6_1,4_1,42.478580
band2,level,0,2,2308.946000,,,
band2,level,2,3,3830.566000,,,
band2,level,4,3,5595.433000,,,
band2,level,6,3,7700.287000,,,
band2,transition,,,,2_3,0_2,16.540573
band2,transition,,,,4_3,2_3,32.213157
band2,transition,,,,6_3,4_3,45.397985
band3,level,2,2,3079.328000,,,
band3,level,3,1,4517.620000,,,
band3,level,4,2,4892.465000,,,
band3,level,5,1,6488.728000,,,
band3,level,6,2,6905.527000,,,
band3,transition,,,,3_1,2_2,26.854520
band3,transition,,,,4_2,2_2,19.524910
band3,transition,,,,5_1,4_2,11.658901
band3,transition,,,,6_2,4_2,40.465335
band3,transition,,,,4_2,3_1,10.127514
band3,transition,,,,6_2,5_1,6.387901
band3,transition,,,,5_1,3_1,26.255263
interband,transition,,,,2_2,0_1,0.027197
interband,transition,,,,2_2,2_1,14.896951
interband,transition,,,,2_2,0_2,2.852261
interband,transition,,,,0_2,2_1,33.010259
