band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,783.806000,,,
band1,level,4,1,1849.178000,,,
band1,level,6,1,3186.327000,,,
band1,transition,,,,2_1,0_1,20.679983
band1,transition,,,,4_1,2_1,34.197247
band1,transition,,,,6_1,4_1,44.454553
band2,level,0,2,2436.030000,,,
band2,level,2,3,3652.582000,,,
band2,level,4,4,4796.814000,,,
band2,level,6,4,6052.653000,,,
band2,transition,,,,2_3,0_2,10.407858
band2,transition,,,,4_4,2_3,41.983436
band2,transition,,,,6_4,4_4,63.470912
band3,level,2,2,1700.718000,,,
band3,level,3,1,2959.852000,,,
band3,transition,,,,3_1,2_2,29.277538
interband,transition,,,,2_2,0_1,0.155637
interband,transition,,,,2_2,2_1,29.791244
interband,transition,,,,0_2,2_2,38.841509
interband,transition,,,,0_2,2_1,11.418042
