band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1207.033000,,,
band1,level,4,1,2760.659000,,,
band1,level,6,1,4594.654000,,,
band1,transition,,,,2_1,0_1,12.109403
band1,transition,,,,4_1,2_1,23.390644
band1,transition,,,,6_1,4_1,35.565872
band2,level,0,2,2245.792000,,,
band2,level,2,3,3340.338000,,,
band2,level,4,3,5011.549000,,,
band2,level,6,3,7107.554000,,,
band2,transition,,,,2_3,0_2,16.740369
band2,transition,,,,4_3,2_3,21.678527
band2,transition,,,,6_3,4_3,26.204076
band3,level,2,2,2498.191000,,,
band3,level,3,1,4232.572000,,,
band3,transition,,,,3_1,2_2,14.448886
interband,transition,,,,2_2,0_1,0.016960
interband,transition,,,,2_2,2_1,15.843217
interband,transition,,,,2_2,0_2,9.028081
interband,transition,,,,0_2,2_1,19.801424
