band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3502.467000,,,
band1,level,4,1,8588.948000,,,
band1,level,6,1,15299.367000,,,
band1,transition,,,,2_1,0_1,5.304789
band1,transition,,,,4_1,2_1,9.125479
band1,transition,,,,6_1,4_1,11.383998
band2,level,0,2,9891.948000,,,
band2,level,2,3,15949.808000,,,
band2,level,4,3,23100.689000,,,
band2,level,6,3,32024.668000,,,
band2,transition,,,,2_3,0_2,4.089994
band2,transition,,,,4_3,2_3,7.388834
band2,transition,,,,6_3,4_3,10.301968
band3,level,2,2,9995.717000,,,
band3,level,3,1,15231.564000,,,
band3,level,4,2,16950.695000,,,
band3,level,5,1,22575.746000,,,
band3,level,6,2,25197.857000,,,
band3,transition,,,,3_1,2_2,8.553281
band3,transition,,,,4_2,2_2,4.684575
band3,transition,,,,5_1,4_2,4.681194
band3,transition,,,,6_2,4_2,8.926145
band3,transition,,,,4_2,3_1,6.066560
band3,transition,,,,6_2,5_1,4.267573
band3,transition,,,,5_1,3_1,7.105422
interband,transition,,,,2_2,0_1,0.048082
interband,transition,,,,2_2,2_1,2.496274
interband,transition,,,,2_2,0_2,0.049885
interband,transition,,,,0_2,2_1,5.028317
