band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,703.944000,,,
band1,level,4,1,1817.371000,,,
band1,level,6,1,3277.772000,,,
band1,transition,,,,2_1,0_1,34.584441
band1,transition,,,,4_1,2_1,57.166978
band1,transition,,,,6_1,4_1,73.059305
band2,level,0,2,2299.076000,,,
band2,level,2,3,3111.343000,,,
band2,level,4,4,4296.651000,,,
band2,level,6,3,5631.964000,,,
band2,transition,,,,2_3,0_2,38.662074
band2,transition,,,,4_4,2_3,57.108808
band2,transition,,,,6_3,4_4,78.225255
band3,level,2,2,1845.622000,,,
band3,level,3,1,2733.879000,,,
band3,level,4,2,3063.259000,,,
band3,level,5,1,4151.613000,,,
band3,level,6,2,4496.850000,,,
band3,transition,,,,3_1,2_2,59.175948
band3,transition,,,,4_2,2_2,34.748010
band3,transition,,,,5_1,4_2,23.547504
band3,transition,,,,6_2,4_2,62.973846
band3,transition,,,,4_2,3_1,22.648307
band3,transition,,,,6_2,5_1,16.073638
band3,transition,,,,5_1,3_1,47.827080
interband,transition,,,,2_2,0_1,0.391997
interband,transition,,,,2_2,2_1,21.196873
interband,transition,,,,0_2,2_2,31.132628
interband,transition,,,,0_2,2_1,6.102897
