band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1269.118000,,,
band1,level,4,1,3033.077000,,,
band1,level,6,1,5425.068000,,,
band1,transition,,,,2_1,0_1,15.475477
band1,transition,,,,4_1,2_1,31.921595
band1,transition,,,,6_1,4_1,42.332519
band2,level,0,2,2422.602000,,,
band2,level,2,2,3944.747000,,,
band2,level,4,2,5918.129000,,,
band2,level,6,2,8161.135000,,,
band2,transition,,,,2_2,0_2,20.141335
band2,transition,,,,4_2,2_2,28.471134
band2,transition,,,,6_2,4_2,51.605597
band3,level,2,3,4444.871000,,,
band3,level,3,1,5362.603000,,,
band3,level,4,3,6220.287000,,,
band3,level,5,1,7368.393000,,,
band3,level,6,3,8858.347000,,,
band3,transition,,,,3_1,2_3,55.171556
band3,transition,,,,4_3,2_3,14.780634
band3,transition,,,,5_1,4_3,30.907240
band3,transition,,,,6_3,4_3,36.973485
band3,transition,,,,4_3,3_1,29.605048
band3,transition,,,,6_3,5_1,5.879846
band3,transition,,,,5_1,3_1,40.123485
interband,transition,,,,2_3,0_1,0.342772
interband,transition,,,,2_3,2_1,2.435463
interband,transition,,,,2_3,0_2,1.722575
interband,transition,,,,0_2,2_1,34.665229
