band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,678.752000,,,
band1,level,4,1,1764.614000,,,
band1,level,6,1,3243.550000,,,
band1,transition,,,,2_1,0_1,21.273768
band1,transition,,,,4_1,2_1,32.540403
band1,transition,,,,6_1,4_1,40.542616
band2,level,0,2,1701.323000,,,
band2,level,2,3,3043.521000,,,
band2,level,4,4,4354.053000,,,
band2,level,6,4,5567.512000,,,
band2,transition,,,,2_3,0_2,15.102476
band2,transition,,,,4_4,2_3,13.442309
band2,transition,,,,6_4,4_4,69.107665
band3,level,2,2,1494.028000,,,
band3,level,3,1,2712.404000,,,
band3,level,4,2,2725.242000,,,
band3,level,5,1,4190.653000,,,
band3,level,6,2,4323.606000,,,
band3,transition,,,,3_1,2_2,24.799855
band3,transition,,,,4_2,2_2,28.486980
band3,transition,,,,5_1,4_2,9.158936
band3,transition,,,,6_2,4_2,43.569210
band3,transition,,,,4_2,3_1,1.595798
band3,transition,,,,6_2,5_1,0.984475
band3,transition,,,,5_1,3_1,28.513927
interband,transition,,,,2_2,0_1,2.424219
interband,transition,,,,2_2,2_1,30.024427
interband,transition,,,,0_2,2_2,52.569847
interband,transition,,,,0_2,2_1,2.587864
