band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,4612.307000,,,
band1,level,4,1,10688.711000,,,
band1,level,6,1,18333.862000,,,
band1,transition,,,,2_1,0_1,3.838360
band1,transition,,,,4_1,2_1,7.412842
band1,transition,,,,6_1,4_1,10.382886
band2,level,0,2,7760.942000,,,
band2,level,2,3,14092.351000,,,
band2,level,4,4,21840.698000,,,
band2,level,6,4,31592.952000,,,
band2,transition,,,,2_3,0_2,3.504902
band2,transition,,,,4_4,2_3,4.746582
band2,transition,,,,6_4,4_4,7.199315
band3,level,2,2,9146.210000,,,
band3,level,3,1,14484.678000,,,
band3,level,4,2,16261.412000,,,
band3,level,5,1,22062.670000,,,
band3,level,6,2,24727.577000,,,
band3,transition,,,,3_1,2_2,7.556009
band3,transition,,,,4_2,2_2,4.348937
band3,transition,,,,5_1,4_2,3.915208
band3,transition,,,,6_2,4_2,7.701758
band3,transition,,,,4_2,3_1,2.770521
band3,transition,,,,6_2,5_1,2.421124
band3,transition,,,,5_1,3_1,6.369776
interband,transition,,,,2_2,0_1,0.028417
interband,transition,,,,2_2,2_1,4.903030
interband,transition,,,,2_2,0_2,0.203239
interband,transition,,,,0_2,2_1,6.255683
