band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1759.232000,,,
band1,level,4,1,3518.235000,,,
band1,level,6,1,5338.774000,,,
band1,transition,,,,2_1,0_1,8.987404
band1,transition,,,,4_1,2_1,18.680361
band1,transition,,,,6_1,4_1,28.861945
band2,level,0,2,3248.075000,,,
band2,level,2,3,4844.169000,,,
band2,level,4,3,6556.323000,,,
band2,level,6,3,8436.374000,,,
band2,transition,,,,2_3,0_2,13.035725
band2,transition,,,,4_3,2_3,22.747015
band2,transition,,,,6_3,4_3,34.101897
band3,level,2,2,3588.964000,,,
band3,level,3,1,5091.423000,,,
band3,level,4,2,5460.443000,,,
band3,level,5,1,6785.078000,,,
band3,level,6,2,7368.435000,,,
band3,transition,,,,3_1,2_2,21.487490
band3,transition,,,,4_2,2_2,12.247331
band3,transition,,,,5_1,4_2,13.286426
band3,transition,,,,6_2,4_2,23.424139
band3,transition,,,,4_2,3_1,8.928389
band3,transition,,,,6_2,5_1,8.482308
band3,transition,,,,5_1,3_1,20.494675
interband,transition,,,,2_2,0_1,0.109856
interband,transition,,,,2_2,2_1,12.953956
interband,transition,,,,2_2,0_2,1.652117
interband,transition,,,,0_2,2_1,19.636005
