band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1555.065000,,,
band1,level,4,1,3068.922000,,,
band1,level,6,1,4540.732000,,,
band1,transition,,,,2_1,0_1,12.059891
band1,transition,,,,4_1,2_1,27.252666
band1,transition,,,,6_1,4_1,48.656348
band2,level,0,2,2321.114000,,,
band2,level,2,3,3629.484000,,,
band2,level,4,3,5016.889000,,,
band2,level,6,3,6336.505000,,,
band2,transition,,,,2_3,0_2,15.452851
band2,transition,,,,4_3,2_3,32.287817
band2,transition,,,,6_3,4_3,60.803229
band3,level,2,2,3008.972000,,,
band3,level,3,1,4483.449000,,,
band3,transition,,,,3_1,2_2,22.098382
interband,transition,,,,2_2,0_1,0.083787
interband,transition,,,,2_2,2_1,20.426807
interband,transition,,,,2_2,0_2,8.324970
interband,transition,,,,0_2,2_1,36.290043
