band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,246.338000,,,
band1,level,4,1,699.886000,,,
band1,level,6,1,1307.329000,,,
band1,transition,,,,2_1,0_1,79.113958
band1,transition,,,,4_1,2_1,124.645513
band1,transition,,,,6_1,4_1,154.243139
band2,level,0,2,1245.998000,,,
band2,level,2,3,1643.696000,,,
band2,level,4,3,2211.217000,,,
band2,level,6,3,2929.026000,,,
band2,transition,,,,2_3,0_2,75.554946
band2,transition,,,,4_3,2_3,113.501356
band2,transition,,,,6_3,4_3,153.648416
band3,level,2,2,1087.257000,,,
band3,level,3,1,1466.288000,,,
band3,level,4,2,1662.227000,,,
band3,level,5,1,2125.811000,,,
band3,level,6,2,2350.311000,,,
band3,transition,,,,3_1,2_2,109.907891
band3,transition,,,,4_2,2_2,54.194321
band3,transition,,,,5_1,4_2,56.546724
band3,transition,,,,6_2,4_2,108.482520
band3,transition,,,,4_2,3_1,70.312502
band3,transition,,,,6_2,5_1,40.919818
band3,transition,,,,5_1,3_1,82.423932
interband,transition,,,,2_2,0_1,1.036664
interband,transition,,,,2_2,2_1,18.786057
interband,transition,,,,0_2,2_2,44.323517
interband,transition,,,,0_2,2_1,38.706508
