band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1617.170000,,,
band1,level,4,1,3146.761000,,,
band1,level,6,1,4585.964000,,,
band1,transition,,,,2_1,0_1,10.845572
band1,transition,,,,4_1,2_1,26.022296
band1,transition,,,,6_1,4_1,50.428536
band2,level,0,2,2334.172000,,,
band2,level,2,3,3630.438000,,,
band2,level,4,3,4998.312000,,,
band2,level,6,3,6314.448000,,,
band2,transition,,,,2_3,0_2,14.850006
band2,transition,,,,4_3,2_3,32.805250
band2,transition,,,,6_3,4_3,61.168019
band3,level,2,2,3071.412000,,,
band3,level,3,1,4567.941000,,,
band3,transition,,,,3_1,2_2,20.056704
interband,transition,,,,2_2,0_1,0.081639
interband,transition,,,,2_2,2_1,19.007946
interband,transition,,,,2_2,0_2,9.349747
interband,transition,,,,0_2,2_1,38.105452
