band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,119.383000,,,
band1,level,4,1,353.833000,,,
band1,level,6,1,646.354000,,,
band1,transition,,,,2_1,0_1,164.753001
band1,transition,,,,4_1,2_1,264.012897
band1,transition,,,,6_1,4_1,354.227783
band2,level,0,2,333.382000,,,
band2,level,2,2,403.885000,,,
band2,level,4,2,550.580000,,,
band2,level,6,2,795.131000,,,
band2,transition,,,,2_2,0_2,523.073635
band2,transition,,,,4_2,2_2,714.878609
band2,transition,,,,6_2,4_2,537.273056
band3,level,2,3,507.211000,,,
band3,level,3,1,577.611000,,,
band3,level,4,3,676.956000,,,
band3,level,5,1,769.296000,,,
band3,level,6,3,922.642000,,,
band3,transition,,,,3_1,2_3,916.728068
band3,transition,,,,4_3,2_3,294.411948
band3,transition,,,,5_1,4_3,501.678495
band3,transition,,,,6_3,4_3,607.362986
band3,transition,,,,4_3,3_1,514.062589
band3,transition,,,,6_3,5_1,194.159030
band3,transition,,,,5_1,3_1,524.510934
interband,transition,,,,2_3,0_1,1.497066
interband,transition,,,,2_3,2_1,12.551138
interband,transition,,,,2_3,0_2,6.225340
interband,transition,,,,0_2,2_1,65.462961
