band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,791.587000,,,
band1,level,4,1,1777.537000,,,
band1,level,6,1,2954.509000,,,
band1,transition,,,,2_1,0_1,25.075079
band1,transition,,,,4_1,2_1,44.180355
band1,transition,,,,6_1,4_1,61.582900
band2,level,0,2,1891.496000,,,
band2,level,2,3,2775.466000,,,
band2,level,4,4,3719.506000,,,
band2,level,6,3,4663.739000,,,
band2,transition,,,,2_3,0_2,31.522294
band2,transition,,,,4_4,2_3,60.176719
band2,transition,,,,6_3,4_4,63.656826
band3,level,2,2,1588.636000,,,
band3,level,3,1,2315.823000,,,
band3,level,4,2,2795.717000,,,
band3,level,5,1,3458.881000,,,
band3,level,6,2,4193.144000,,,
band3,transition,,,,3_1,2_2,56.714190
band3,transition,,,,4_2,2_2,28.170526
band3,transition,,,,5_1,4_2,29.555826
band3,transition,,,,6_2,4_2,46.524801
band3,transition,,,,4_2,3_1,2.549292
band3,transition,,,,6_2,5_1,1.550731
band3,transition,,,,5_1,3_1,42.304933
interband,transition,,,,2_2,0_1,1.151756
interband,transition,,,,2_2,2_1,45.302969
interband,transition,,,,0_2,2_2,3.715265
interband,transition,,,,0_2,2_1,27.989797
