band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,62.210000,,,
band1,level,4,1,206.816000,,,
band1,level,6,1,432.748000,,,
band1,transition,,,,2_1,0_1,314.693381
band1,transition,,,,4_1,2_1,451.120943
band1,transition,,,,6_1,4_1,499.713873
band2,level,0,2,1191.166000,,,
band2,level,2,3,1257.533000,,,
band2,level,4,3,1412.698000,,,
band2,level,6,3,1657.291000,,,
band2,transition,,,,2_3,0_2,381.329028
band2,transition,,,,4_3,2_3,535.888879
band2,transition,,,,6_3,4_3,576.481437
band3,level,2,2,1117.918000,,,
band3,level,3,1,1184.976000,,,
band3,level,4,2,1271.336000,,,
band3,level,5,1,1383.927000,,,
band3,level,6,2,1505.481000,,,
band3,transition,,,,3_1,2_2,655.909870
band3,transition,,,,4_2,2_2,226.590825
band3,transition,,,,5_1,4_2,331.961462
band3,transition,,,,6_2,4_2,461.586247
band3,transition,,,,4_2,3_1,498.162532
band3,transition,,,,6_2,5_1,263.965723
band3,transition,,,,5_1,3_1,359.481076
interband,transition,,,,2_2,0_1,4.120947
interband,transition,,,,2_2,2_1,6.518722
interband,transition,,,,0_2,2_2,57.826671
interband,transition,,,,0_2,2_1,12.110591
