band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,97.005000,,,
band1,level,4,1,305.759000,,,
band1,level,6,1,612.489000,,,
band1,transition,,,,2_1,0_1,188.313046
band1,transition,,,,4_1,2_1,280.408429
band1,transition,,,,6_1,4_1,325.602961
band2,level,0,2,859.714000,,,
band2,level,2,2,981.106000,,,
band2,level,4,2,1197.245000,,,
band2,level,6,2,1479.418000,,,
band2,transition,,,,2_2,0_2,239.973357
band2,transition,,,,4_2,2_2,369.348586
band2,transition,,,,6_2,4_2,451.980462
band3,level,2,3,1041.063000,,,
band3,level,3,1,1127.121000,,,
band3,level,4,3,1238.487000,,,
band3,level,5,1,1369.120000,,,
band3,level,6,3,1542.859000,,,
band3,transition,,,,3_1,2_3,493.392330
band3,transition,,,,4_3,2_3,148.684794
band3,transition,,,,5_1,4_3,270.094680
band3,transition,,,,6_3,4_3,298.548192
band3,transition,,,,4_3,3_1,305.245410
band3,transition,,,,6_3,5_1,90.900316
band3,transition,,,,5_1,3_1,277.073977
interband,transition,,,,2_3,0_1,3.639415
interband,transition,,,,2_3,2_1,9.283356
interband,transition,,,,2_3,0_2,3.748045
interband,transition,,,,0_2,2_1,42.529757
