band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2531.523000,,,
band1,level,4,1,5291.242000,,,
band1,level,6,1,8460.852000,,,
band1,transition,,,,2_1,0_1,4.221819
band1,transition,,,,4_1,2_1,8.006681
band1,transition,,,,6_1,4_1,11.052248
band2,level,0,2,4253.502000,,,
band2,level,2,3,7228.775000,,,
band2,level,4,4,10598.800000,,,
band2,level,6,4,14694.964000,,,
band2,transition,,,,2_3,0_2,4.476672
band2,transition,,,,4_4,2_3,6.858498
band2,transition,,,,6_4,4_4,9.239653
band3,level,2,2,4930.852000,,,
band3,level,3,1,7394.152000,,,
band3,level,4,2,7895.054000,,,
band3,level,5,1,10479.319000,,,
band3,level,6,2,11211.844000,,,
band3,transition,,,,3_1,2_2,8.514797
band3,transition,,,,4_2,2_2,6.188763
band3,transition,,,,5_1,4_2,3.555010
band3,transition,,,,6_2,4_2,9.826477
band3,transition,,,,4_2,3_1,0.324349
band3,transition,,,,6_2,5_1,0.236803
band3,transition,,,,5_1,3_1,7.139333
interband,transition,,,,2_2,0_1,0.232358
interband,transition,,,,2_2,2_1,8.198550
interband,transition,,,,2_2,0_2,0.052237
interband,transition,,,,0_2,2_1,7.403745
